ID,ADULTS,CHILDREN,INFANTS,HAUL_TYPE,DISTANCE,DEVICE,TRIP_TYPE,EXTRA_BAGGAGE,TRIP_LEN_DAYS,COMPANY,FAMILY_SIZE,IS_ALONE
18241,1,0,0,INTERCONTINENTAL,10717.8,COMPUTER,MULTI_DESTINATION,EXTRA_BAGGAGE,1,EDREAMS,1,ALONE
5685,2,1,0,DOMESTIC,893.514,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,23,EDREAMS,3,NOT_ALONE
28304,3,0,0,CONTINENTAL,868.598,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,3,NOT_ALONE
38512,1,0,0,DOMESTIC,690.096,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,13,OPODO,1,ALONE
27048,1,0,0,CONTINENTAL,1857.12,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
10855,8,0,0,CONTINENTAL,982.973,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,EDREAMS,8,NOT_ALONE
29434,1,0,0,DOMESTIC,491.309,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,1,ALONE
17773,1,0,0,CONTINENTAL,1248.19,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
47328,3,1,0,CONTINENTAL,1098.02,SMARTPHONE,MULTI_DESTINATION,EXTRA_BAGGAGE,10,EDREAMS,4,NOT_ALONE
35132,6,0,0,CONTINENTAL,982.973,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,5,EDREAMS,6,NOT_ALONE
9391,1,0,0,CONTINENTAL,458.262,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,1,OPODO,1,ALONE
43619,2,0,0,CONTINENTAL,1174.12,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,17,GO_VOYAGE,2,NOT_ALONE
44362,4,0,0,CONTINENTAL,1485.62,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,8,EDREAMS,4,NOT_ALONE
19841,1,0,0,CONTINENTAL,896.494,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,15,OPODO,1,ALONE
3514,2,0,0,CONTINENTAL,1246.35,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,GO_VOYAGE,2,NOT_ALONE
14118,2,0,1,CONTINENTAL,1010.76,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,3,NOT_ALONE
29358,2,1,0,DOMESTIC,498.973,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,3,NOT_ALONE
25370,4,1,0,CONTINENTAL,2246.96,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,10,EDREAMS,5,NOT_ALONE
28848,1,0,0,DOMESTIC,531.803,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,14,EDREAMS,1,ALONE
1403,1,0,0,CONTINENTAL,1115.25,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
30356,2,0,0,CONTINENTAL,1774.77,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,19,OPODO,2,NOT_ALONE
26351,2,0,0,CONTINENTAL,826.921,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,14,EDREAMS,2,NOT_ALONE
41650,1,0,0,CONTINENTAL,976.171,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
39092,2,0,0,CONTINENTAL,1794.81,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,2,NOT_ALONE
46629,1,0,0,CONTINENTAL,2815.3,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,1,ALONE
28234,1,0,0,CONTINENTAL,1298.64,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,GO_VOYAGE,1,ALONE
49954,3,0,0,CONTINENTAL,949.992,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,3,NOT_ALONE
40075,3,0,0,DOMESTIC,704.878,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,3,NOT_ALONE
15252,2,0,0,CONTINENTAL,1628.9,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
14496,1,0,0,INTERCONTINENTAL,2094.97,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,10,GO_VOYAGE,1,ALONE
27612,1,0,0,DOMESTIC,490.473,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
32629,2,0,0,CONTINENTAL,1282.77,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
12117,2,0,0,CONTINENTAL,486.99,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
18188,2,0,0,INTERCONTINENTAL,1062.46,COMPUTER,MULTI_DESTINATION,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
47246,1,0,0,DOMESTIC,456.815,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
907,1,0,0,CONTINENTAL,1128.04,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,1,ALONE
18851,1,0,0,CONTINENTAL,486.99,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,51,EDREAMS,1,ALONE
16616,2,0,0,CONTINENTAL,1707.91,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,10,EDREAMS,2,NOT_ALONE
9410,1,0,0,CONTINENTAL,917.291,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
36790,1,0,0,CONTINENTAL,852.374,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
26582,1,0,0,CONTINENTAL,973.249,TABLET,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
46335,2,0,0,DOMESTIC,809.174,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,14,GO_VOYAGE,2,NOT_ALONE
9926,4,0,0,CONTINENTAL,697.5,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,4,NOT_ALONE
37619,1,0,1,CONTINENTAL,2303.56,COMPUTER,MULTI_DESTINATION,EXTRA_BAGGAGE,17,OPODO,2,NOT_ALONE
13869,2,0,0,CONTINENTAL,1672.87,TABLET,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,2,NOT_ALONE
3662,1,0,0,CONTINENTAL,1419.09,COMPUTER,MULTI_DESTINATION,EXTRA_BAGGAGE,9,EDREAMS,1,ALONE
17206,2,0,1,CONTINENTAL,784.2,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,OPODO,3,NOT_ALONE
36862,2,0,0,CONTINENTAL,1496.78,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
5495,2,0,0,CONTINENTAL,1496.78,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,13,EDREAMS,2,NOT_ALONE
36473,1,0,0,DOMESTIC,524.617,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,1,OPODO,1,ALONE
29205,3,0,0,CONTINENTAL,1660.44,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,3,NOT_ALONE
49324,1,0,0,CONTINENTAL,992.615,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,9,OPODO,1,ALONE
25942,1,0,0,CONTINENTAL,1393.68,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,22,OPODO,1,ALONE
30508,1,0,0,CONTINENTAL,2390.77,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,OPODO,1,ALONE
6640,1,0,0,CONTINENTAL,1895.36,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
49751,2,0,0,CONTINENTAL,1368,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,9,OPODO,2,NOT_ALONE
37730,1,0,0,CONTINENTAL,1441.14,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
29690,1,0,0,INTERCONTINENTAL,4483.14,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
36493,2,0,0,DOMESTIC,927.079,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,6,OPODO,2,NOT_ALONE
9462,2,0,0,CONTINENTAL,950.202,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,EDREAMS,2,NOT_ALONE
4629,1,0,0,CONTINENTAL,399.939,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,3,EDREAMS,1,ALONE
37803,3,0,0,CONTINENTAL,1208.63,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,3,NOT_ALONE
4387,2,0,1,INTERCONTINENTAL,2094.97,SMARTPHONE,MULTI_DESTINATION,EXTRA_BAGGAGE,17,OPODO,3,NOT_ALONE
39619,2,0,0,DOMESTIC,1252.36,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,2,NOT_ALONE
9076,3,0,0,INTERCONTINENTAL,1664.08,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,20,GO_VOYAGE,3,NOT_ALONE
37259,1,0,0,CONTINENTAL,1723.93,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
32349,1,0,0,CONTINENTAL,784.206,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,2,OPODO,1,ALONE
238,2,0,0,DOMESTIC,893.514,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
18151,1,0,0,INTERCONTINENTAL,6364.57,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
22668,2,0,0,CONTINENTAL,1278.18,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
37338,1,0,0,INTERCONTINENTAL,1465.96,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,3,OPODO,1,ALONE
26792,1,0,0,CONTINENTAL,1042.59,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,27,OPODO,1,ALONE
6493,1,0,0,CONTINENTAL,1172.27,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,6,OPODO,1,ALONE
66,1,0,0,CONTINENTAL,1215.71,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,14,OPODO,1,ALONE
13891,2,0,0,CONTINENTAL,1172.27,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,5,EDREAMS,2,NOT_ALONE
22042,2,0,0,CONTINENTAL,1161.38,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,2,NOT_ALONE
13659,4,0,0,CONTINENTAL,1496.45,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,GO_VOYAGE,4,NOT_ALONE
21597,2,0,0,INTERCONTINENTAL,5325.71,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,2,NOT_ALONE
30648,3,0,0,CONTINENTAL,2912.08,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,5,EDREAMS,3,NOT_ALONE
18654,4,0,0,DOMESTIC,901.802,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,4,NOT_ALONE
28867,2,0,0,CONTINENTAL,1441.14,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,3,OPODO,2,NOT_ALONE
9080,5,0,0,CONTINENTAL,490.233,SMARTPHONE,MULTI_DESTINATION,EXTRA_BAGGAGE,5,OPODO,5,NOT_ALONE
15223,1,0,0,CONTINENTAL,2082.05,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,15,EDREAMS,1,ALONE
8325,1,0,0,CONTINENTAL,875.555,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
14861,3,3,0,CONTINENTAL,1567.12,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,6,NOT_ALONE
22064,1,0,0,DOMESTIC,524.617,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,3,EDREAMS,1,ALONE
22521,2,0,0,CONTINENTAL,1290.53,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,25,EDREAMS,2,NOT_ALONE
49045,2,0,0,CONTINENTAL,908.529,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,14,EDREAMS,2,NOT_ALONE
31456,4,0,0,DOMESTIC,1481.85,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,5,EDREAMS,4,NOT_ALONE
34232,1,0,0,INTERCONTINENTAL,1898.92,COMPUTER,MULTI_DESTINATION,EXTRA_BAGGAGE,11,OPODO,1,ALONE
17695,1,0,0,DOMESTIC,502.026,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
4443,1,0,0,INTERCONTINENTAL,9014.33,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,14,EDREAMS,1,ALONE
42998,2,0,0,CONTINENTAL,1853.89,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
12932,1,0,0,CONTINENTAL,2458.34,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
13360,3,2,0,CONTINENTAL,1687.27,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,10,EDREAMS,5,NOT_ALONE
7056,2,0,0,CONTINENTAL,1672.87,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,2,NOT_ALONE
9739,1,0,0,DOMESTIC,371.554,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
9928,1,1,0,CONTINENTAL,1422.52,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
8971,1,1,0,CONTINENTAL,906.24,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,2,NOT_ALONE
15997,2,2,0,INTERCONTINENTAL,1018.9,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,4,NOT_ALONE
23368,2,0,0,DOMESTIC,694.444,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,8,EDREAMS,2,NOT_ALONE
40150,2,0,0,DOMESTIC,600.782,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,2,OPODO,2,NOT_ALONE
28823,1,0,0,DOMESTIC,739.946,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,EDREAMS,1,ALONE
38458,1,0,0,INTERCONTINENTAL,1890.97,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,12,OPODO,1,ALONE
7012,1,0,0,DOMESTIC,483.843,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
30078,1,0,0,DOMESTIC,762.081,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,2,EDREAMS,1,ALONE
14569,1,0,0,CONTINENTAL,1167.81,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,22,EDREAMS,1,ALONE
11290,2,0,0,CONTINENTAL,996.773,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,5,EDREAMS,2,NOT_ALONE
34255,2,0,0,CONTINENTAL,730.618,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,OPODO,2,NOT_ALONE
5549,1,0,0,CONTINENTAL,644.319,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,GO_VOYAGE,1,ALONE
20271,2,1,0,CONTINENTAL,1548.84,TABLET,MULTI_DESTINATION,EXTRA_BAGGAGE,16,EDREAMS,3,NOT_ALONE
25933,2,0,0,DOMESTIC,1002.04,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,2,NOT_ALONE
39659,1,0,0,CONTINENTAL,2521.7,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,3,EDREAMS,1,ALONE
32618,1,0,0,CONTINENTAL,1248.19,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,8,OPODO,1,ALONE
4416,2,0,0,INTERCONTINENTAL,2791.5,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,10,EDREAMS,2,NOT_ALONE
30542,1,0,0,DOMESTIC,855.678,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
15592,3,0,0,CONTINENTAL,1672.19,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,3,NOT_ALONE
41917,1,2,0,DOMESTIC,627.977,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,GO_VOYAGE,3,NOT_ALONE
23095,2,0,0,DOMESTIC,603.287,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
3082,2,1,1,CONTINENTAL,1234.01,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,OPODO,4,NOT_ALONE
15212,1,0,0,CONTINENTAL,543.099,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
42720,2,0,0,CONTINENTAL,842.159,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
34408,2,0,0,CONTINENTAL,3016.87,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,8,EDREAMS,2,NOT_ALONE
43557,3,0,0,CONTINENTAL,1558.34,COMPUTER,MULTI_DESTINATION,EXTRA_BAGGAGE,13,OPODO,3,NOT_ALONE
3718,1,0,0,CONTINENTAL,1752.94,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
23300,2,0,0,CONTINENTAL,3800.6,OTHER,ROUND_TRIP,EXTRA_BAGGAGE,30,OTHER,2,NOT_ALONE
2111,1,0,0,CONTINENTAL,1726.66,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
6647,1,0,0,INTERCONTINENTAL,6754.04,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,40,GO_VOYAGE,1,ALONE
8130,1,0,0,INTERCONTINENTAL,1370.61,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,22,GO_VOYAGE,1,ALONE
20938,1,0,0,INTERCONTINENTAL,8877.78,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,29,GO_VOYAGE,1,ALONE
29299,2,0,0,DOMESTIC,267.495,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,2,NOT_ALONE
39661,3,0,0,CONTINENTAL,820.711,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,3,NOT_ALONE
16394,1,0,0,DOMESTIC,705.587,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
34377,1,0,0,CONTINENTAL,484.22,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,5,EDREAMS,1,ALONE
27337,1,0,0,DOMESTIC,483.843,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
30675,2,2,0,CONTINENTAL,1723.66,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,13,OPODO,4,NOT_ALONE
27028,2,0,0,CONTINENTAL,992.615,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,6,OPODO,2,NOT_ALONE
22938,1,0,0,CONTINENTAL,2214.09,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,27,GO_VOYAGE,1,ALONE
17776,4,0,0,CONTINENTAL,809.657,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,4,NOT_ALONE
30398,2,0,0,CONTINENTAL,1532.28,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,10,EDREAMS,2,NOT_ALONE
39902,4,2,0,CONTINENTAL,1786.56,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,14,EDREAMS,6,NOT_ALONE
24298,1,0,0,CONTINENTAL,1329.62,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,13,EDREAMS,1,ALONE
10708,2,0,0,CONTINENTAL,1284.96,COMPUTER,MULTI_DESTINATION,EXTRA_BAGGAGE,6,OPODO,2,NOT_ALONE
9927,2,0,0,CONTINENTAL,1287.56,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,5,EDREAMS,2,NOT_ALONE
24187,2,0,0,CONTINENTAL,907.825,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
42502,2,0,0,CONTINENTAL,1954.81,OTHER,ROUND_TRIP,EXTRA_BAGGAGE,14,OTHER,2,NOT_ALONE
1411,1,0,0,CONTINENTAL,1627.89,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
45990,1,0,0,CONTINENTAL,830.076,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
39876,1,0,0,CONTINENTAL,2707.01,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
20241,1,0,0,CONTINENTAL,1329.32,COMPUTER,MULTI_DESTINATION,EXTRA_BAGGAGE,70,EDREAMS,1,ALONE
21647,1,0,0,DOMESTIC,1769.5,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,8,EDREAMS,1,ALONE
32692,1,0,0,DOMESTIC,353.288,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,15,EDREAMS,1,ALONE
23613,2,0,0,CONTINENTAL,1741.49,TABLET,ROUND_TRIP,EXTRA_BAGGAGE,14,EDREAMS,2,NOT_ALONE
45796,1,0,0,DOMESTIC,465.832,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,2,OPODO,1,ALONE
39325,1,0,0,CONTINENTAL,1065.56,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,1,ALONE
45820,1,1,0,CONTINENTAL,1053.5,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,OPODO,2,NOT_ALONE
35266,2,0,0,CONTINENTAL,1208.63,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,OPODO,2,NOT_ALONE
20659,6,1,0,CONTINENTAL,2475.11,OTHER,ROUND_TRIP,EXTRA_BAGGAGE,5,OTHER,7,NOT_ALONE
10738,2,0,0,CONTINENTAL,1725.36,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
36706,1,0,0,CONTINENTAL,1109.11,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
19377,1,0,0,CONTINENTAL,636.996,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
8483,2,0,0,CONTINENTAL,754.289,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,22,EDREAMS,2,NOT_ALONE
39134,1,0,0,CONTINENTAL,845.878,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
27680,2,0,0,DOMESTIC,508.092,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,2,NOT_ALONE
29651,1,0,0,DOMESTIC,202.221,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
28226,4,0,0,CONTINENTAL,878.517,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,4,NOT_ALONE
43701,4,0,0,INTERCONTINENTAL,2383.94,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,7,OPODO,4,NOT_ALONE
45875,1,0,0,CONTINENTAL,1755.15,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,30,OPODO,1,ALONE
3320,4,0,0,CONTINENTAL,2241.05,OTHER,ONE_WAY,EXTRA_BAGGAGE,0,OTHER,4,NOT_ALONE
33476,1,0,0,DOMESTIC,1079.31,TABLET,ROUND_TRIP,EXTRA_BAGGAGE,25,OPODO,1,ALONE
21915,2,0,0,CONTINENTAL,1114.51,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,5,OPODO,2,NOT_ALONE
9819,2,1,0,CONTINENTAL,618.893,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,OPODO,3,NOT_ALONE
47984,1,0,0,CONTINENTAL,1699.31,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
5381,1,0,0,INTERCONTINENTAL,2928.1,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
16773,1,0,0,CONTINENTAL,2821.43,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
10152,2,0,0,CONTINENTAL,676.593,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
22242,1,0,0,CONTINENTAL,1065.56,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,2,EDREAMS,1,ALONE
20258,1,0,0,CONTINENTAL,1607.14,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,EDREAMS,1,ALONE
23918,1,0,0,INTERCONTINENTAL,8798.28,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,10,EDREAMS,1,ALONE
25560,1,0,0,CONTINENTAL,3404.11,TABLET,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,1,ALONE
16742,4,0,1,INTERCONTINENTAL,1890.97,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,5,NOT_ALONE
8806,2,0,0,INTERCONTINENTAL,3911.62,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
23338,2,0,0,DOMESTIC,625.168,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,8,EDREAMS,2,NOT_ALONE
44924,1,0,0,CONTINENTAL,1601.91,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
47904,2,0,0,DOMESTIC,498.973,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,2,NOT_ALONE
15023,1,0,0,CONTINENTAL,1086.84,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,14,GO_VOYAGE,1,ALONE
44795,1,0,0,CONTINENTAL,1142.72,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
13585,1,0,0,INTERCONTINENTAL,7165.13,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
18835,1,0,0,INTERCONTINENTAL,859.495,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
40221,2,0,1,CONTINENTAL,705.091,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,3,NOT_ALONE
47757,1,0,0,CONTINENTAL,2010.05,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,1,ALONE
13281,1,0,0,DOMESTIC,622.646,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
3196,1,0,0,DOMESTIC,595.815,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,EDREAMS,1,ALONE
22972,2,1,0,INTERCONTINENTAL,2276.79,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,20,EDREAMS,3,NOT_ALONE
8366,1,0,0,DOMESTIC,674.094,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,1,ALONE
